ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit,AOI[R]Hit
P27F,>70%,Female,WPW.jpg,28,,Fixation,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,28,,Fixation,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,28,,Fixation,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,28,,Fixation,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,28,,Fixation,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,31,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,31,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,29,,Fixation,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,32,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,30,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,34,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,31,,Fixation,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,35,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,32,,Fixation,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,36,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,33,,Fixation,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,37,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,37,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,37,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,34,,Fixation,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,38,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,35,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,39,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,36,,Fixation,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,40,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,40,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,40,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,37,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,41,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,38,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,42,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,39,,Fixation,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,43,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,40,,Fixation,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,44,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,41,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P27F,>70%,Female,WPW.jpg,,45,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,45,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,45,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,45,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,45,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,42,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,46,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,,46,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P27F,>70%,Female,WPW.jpg,43,,Fixation,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0
