ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[P]Hit,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[Q]Hit,AOI[R]Hit
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,58,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,59,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,59,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,59,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,60,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,61,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,61,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,62,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,62,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,62,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,63,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,64,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",23,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",23,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",23,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",23,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,65,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,65,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,65,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,66,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,66,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,67,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,67,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,68,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,69,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,69,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,69,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,69,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,69,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",24,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",24,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",24,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",24,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,70,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,70,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,71,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,71,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,72,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15F,<70%,Female,"AF, LBBB.JPG",,,Unclassified,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
